billtype_x,billno,itcode,itunit,itqty,itrte,itamnt,refno,billtype_y,billdate,ccode,clsup,slpucd,tramnt,refno_y,refdt,duedate,name,ortyp,ordte,OrderToPurchaseDays
PURC,200026,GICOIL00000028 ,LBS  ,8719.0,0.49,4272.31,190269,PURC,2020-01-10,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,22453.642999999996,024378                   ,2020-01-10,2020-03-10,CR Sumit Global                                             ,P,2019-07-25,169.0
PURC,200026,GICOIL00000030 ,LBS  ,8951.0,0.5175,4632.143,190269,PURC,2020-01-10,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,22453.642999999996,024378                   ,2020-01-10,2020-03-10,CR Sumit Global                                             ,P,2019-07-25,169.0
PURC,200026,GICOIL00000030 ,LBS  ,8962.0,0.5175,4637.835,190269,PURC,2020-01-10,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,22453.642999999996,024378                   ,2020-01-10,2020-03-10,CR Sumit Global                                             ,P,2019-07-25,169.0
PURC,200027,PAINTBRUSH0200 ,BOX  ,20.0,9.0,180.0,200022,PURC,2020-01-13,COMMERCIAL,CR00050,Purchase Duct - Commercial                                  ,180.0,5576934                  ,2020-01-13,2020-03-13,CR Coastal HVAC Supply ( Vendor )                           ,P,2020-01-13,0.0
PURC,200029,COLBUILDOUT238 ,NOS  ,10.0,123.0,1230.0,200019,PURC,2020-01-10,COMMERCIAL,CR00040,Purchase Duct - Commercial                                  ,1230.0,097770                   ,2020-01-10,2020-01-10,"CR Cain Manufacturing Co.,Inc.                              ",P,2020-01-10,0.0
PURC,200030,STAMPELBOW4506 ,NOS  ,20.0,5.76,115.2,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBOW4508 ,NOS  ,40.0,6.96,278.4,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBOW4510 ,NOS  ,20.0,9.96,199.2,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBOW4512 ,NOS  ,15.0,12.0,180.0,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBOW9006 ,NOS  ,75.0,6.32,474.0,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBOW9008 ,NOS  ,250.0,10.16,2540.0,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBOW9010 ,NOS  ,100.0,14.44,1444.0,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBOW9012 ,NOS  ,80.0,18.2,1456.0,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBSR4506 ,NOS  ,10.0,5.76,57.6,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBSR4508 ,NOS  ,30.0,6.96,208.8,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBSR4510 ,NOS  ,14.0,9.96,139.44,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200050,WELDINGGLOVE01 ,NOS  ,6.0,17.87,107.22,200038,PURC,2020-01-19,COMMERCIAL,CR00020,Purchase Duct - Commercial                                  ,107.22,97303777                 ,2020-01-19,2020-02-18,"CR Airgas USA, LLC.                                         ",P,2020-01-20,-1.0
PURC,200058,CADSFIBEREINSEA,NOS  ,360.0,8.2,2952.0,200043,PURC,2020-01-24,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,2952.0,06102101                 ,2020-01-24,2020-02-23,CR Win Supply Of Houston                                    ,P,2020-01-23,1.0
PURC,200034,SOLVENBASGT151 ,DRUM ,2.0,555.44,1110.88,200023,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1110.88,06034601                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-13,2.0
PURC,200035,INSULATION00101,ROLL ,6.0,150.64,903.84,200021,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3908.22,06033301                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-13,2.0
PURC,200035,INSULATION0200 ,ROLL ,6.0,175.33,1051.98,200021,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3908.22,06033301                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-13,2.0
PURC,200035,INSULATION0256 ,ROLLS,6.0,166.76,1000.56,200021,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3908.22,06033301                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-13,2.0
PURC,200035,INSULATION15912,ROLL ,6.0,158.64,951.84,200021,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3908.22,06033301                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-13,2.0
PURC,200036,FLEXMASTERM306 ,NOS  ,2.0,79.28,158.56,200020,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,938.03,06026802                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-10,5.0
PURC,200036,FLEXMASTERM310 ,NOS  ,1.0,114.56,114.56,200020,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,938.03,06026802                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-10,5.0
PURC,200036,FLEXMASTERM314 ,BOX  ,1.0,157.48,157.48,200020,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,938.03,06026802                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-10,5.0
PURC,200036,FLEXMSTER1MR608,NOS  ,7.0,72.49,507.43,200020,PURC,2020-01-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,938.03,06026802                 ,2020-01-15,2020-02-14,CR Win Supply Of Houston                                    ,P,2020-01-10,5.0
PURC,200037,PKGBOX00281836 ,NOS  ,3000.0,2.01,6030.0,190426,PURC,2020-01-13,RESIDENTIAL,CR00280,Purchase Dusting - Residential                              ,6030.0,2388                     ,2020-01-13,2020-02-12,CR PERFORMANCE PACKAGING                                    ,P,2019-10-16,89.0
PURC,200039,FLEXDUCTR60014 ,NOS  ,8.0,49.88,399.04,200035,PURC,2020-01-16,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,915.64,3632220                  ,2020-01-16,2020-02-15,"CR Solar Supply, Inc                                        ",P,2020-01-15,1.0
PURC,200039,FLEXDUCTR60016 ,NOS  ,9.0,57.4,516.6,200035,PURC,2020-01-16,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,915.64,3632220                  ,2020-01-16,2020-02-15,"CR Solar Supply, Inc                                        ",P,2020-01-15,1.0
PURC,200017,PAPERTAPE00003 ,BOX  ,15.0,53.5,802.5,200005,PURC,2020-01-06,RESIDENTIAL,CR00134,Purchase Dusting - Residential                              ,802.5,0168267                  ,2020-01-06,2020-01-06,CR Seven Star Packaging                                     ,P,2020-01-02,4.0
PURC,200030,STAMPELBSR4512 ,NOS  ,15.0,12.0,180.0,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBSR9006 ,NOS  ,28.0,6.32,176.96,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBSR9008 ,NOS  ,180.0,10.16,1828.8,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELBSR9012 ,NOS  ,46.0,18.2,837.2,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200030,STAMPELSBR9010 ,NOS  ,65.0,14.44,938.6,200013,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,12023.2,20016                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200031,STAMPELBOW4510 ,NOS  ,50.0,12.45,622.5,200014,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,5474.0,20017                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200031,STAMPELBOW4514 ,NOS  ,20.0,28.3,566.0,200014,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,5474.0,20017                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200031,STAMPELBOW9010 ,NOS  ,50.0,18.05,902.5,200014,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,5474.0,20017                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200031,STAMPELBOW9014 ,NOS  ,20.0,39.1,782.0,200014,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,5474.0,20017                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200031,STAMPELBSR4510 ,NOS  ,50.0,12.45,622.5,200014,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,5474.0,20017                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200031,STAMPELBSR9008 ,NOS  ,50.0,12.7,635.0,200014,PURC,2020-01-14,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,5474.0,20017                    ,2020-01-14,2020-02-13,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-01-06,8.0
PURC,200088,THERMAFLXMKE10 ,NOS  ,6.0,70.61,423.66,200069,PURC,2020-02-10,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,423.66,06202201                 ,2020-02-10,2020-03-11,CR Win Supply Of Houston                                    ,P,2020-02-07,3.0
PURC,200089,SOLVENBASGT151 ,DRUM ,2.0,555.44,1110.88,200070,PURC,2020-02-10,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1110.88,06203201                 ,2020-02-10,2020-03-11,CR Win Supply Of Houston                                    ,P,2020-02-07,3.0
PURC,200090,TDCCORNER00001 ,BOX  ,48.0,40.0,1920.0,200049,PURC,2020-02-10,COMMERCIAL,CR00036,Purchase Duct - Commercial                                  ,2131.04,67680                    ,2020-02-10,2020-03-11,CR Banner Sales Co                                          ,P,2020-01-24,17.0
PURC,200475,TURNINGVAN00200,FEET ,3000.0,0.45,1350.0,200342,PURC,2020-08-03,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,1350.0,0455455                  ,2020-08-13,2020-10-27,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-07-23,11.0
PURC,200476,GLUEWATERBASE1 ,NOS  ,1.0,569.95,569.95,200254,PURC,2020-08-03,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,569.95,3639568                  ,2020-08-03,2020-09-02,"CR Solar Supply, Inc                                        ",P,2020-06-01,63.0
PURC,200477,INSUL000011235 ,ROLL ,20.0,82.55,1651.0,200295,PURC,2020-08-03,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,1651.0,3639556                  ,2020-08-03,2020-09-02,"CR Solar Supply, Inc                                        ",P,2020-06-23,41.0
PURC,200479,FLEXDUCTR60014 ,NOS  ,10.0,49.88,498.8,200359,PURC,2020-08-04,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,1417.2,3639633                  ,2020-08-04,2020-09-03,"CR Solar Supply, Inc                                        ",P,2020-08-04,0.0
PURC,200479,FLEXDUCTR60016 ,NOS  ,16.0,57.4,918.4,200359,PURC,2020-08-04,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,1417.2,3639633                  ,2020-08-04,2020-09-03,"CR Solar Supply, Inc                                        ",P,2020-08-04,0.0
PURC,200023,BLUEWRAPPLASTI ,NOS  ,200.0,11.5,2300.0,200011,PURC,2020-01-10,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,2300.0,0438538                  ,2020-01-10,2020-03-10,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-01-06,4.0
PURC,200024,GASKET00000001 ,BOX  ,57.0,31.25,1781.25,190553,PURC,2020-01-06,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,1781.25,0437853                  ,2020-01-06,2020-03-06,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2019-12-26,11.0
PURC,200025,GICOIL00000018 ,LBS  ,8843.0,0.49,4333.07,200018,PURC,2020-01-13,COMMERCIAL,CR00376,Purchase Duct - Commercial                                  ,18846.14,2250499                  ,2020-01-13,2020-02-12,CR JDM STEEL SERVICE                                        ,P,2020-01-08,5.0
PURC,200025,GICOIL00000020 ,LBS  ,10010.0,0.5,5005.0,200018,PURC,2020-01-13,COMMERCIAL,CR00376,Purchase Duct - Commercial                                  ,18846.14,2250499                  ,2020-01-13,2020-02-12,CR JDM STEEL SERVICE                                        ,P,2020-01-08,5.0
PURC,200025,GICOIL00000018 ,LBS  ,8843.0,0.49,4333.07,200018,PURC,2020-01-13,COMMERCIAL,CR00376,Purchase Duct - Commercial                                  ,18846.14,2250499                  ,2020-01-13,2020-02-12,CR JDM STEEL SERVICE                                        ,P,2020-01-08,5.0
PURC,200025,GICOIL00000020 ,LBS  ,10350.0,0.5,5175.0,200018,PURC,2020-01-13,COMMERCIAL,CR00376,Purchase Duct - Commercial                                  ,18846.14,2250499                  ,2020-01-13,2020-02-12,CR JDM STEEL SERVICE                                        ,P,2020-01-08,5.0
